TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T4863,C0000388,25/01/61,F,MUMBAI,33654.08,05/07/22,101331,257.58
T12470,C0000991,05/09/82,M,HYDERABAD,46651.94,05/07/22,105040,610.13
T7409,C0000588,18/09/60,M,AHMEDABAD,54612.75,05/07/22,120310,1790.93
T10293,C0000816,04/02/62,M,DELHI,3378.32,05/07/22,142845,821.22
T3097,C0000252,05/08/86,M,PUNE,36416.76,05/07/22,194411,3036.31
T8384,C0000669,01/08/93,M,PUNE,16292.72,05/07/22,202644,985.99
T4155,C0000332,07/12/70,M,HYDERABAD,9460.17,05/07/22,211817,2061.21
T3214,C0000259,22/01/77,F,JAIPUR,5786.45,06/07/22,010003,1186.05
T582,C0000049,30/03/92,F,JAIPUR,13210.73,06/07/22,042732,86.6
T8764,C0000697,18/04/81,M,PUNE,46171.85,06/07/22,045305,1942.76
T2189,C0000178,13/11/89,F,AHMEDABAD,33145.19,06/07/22,055345,490.93
T11271,C0000891,02/12/69,F,PUNE,109408.54,06/07/22,061641,3158.09
T10766,C0000853,21/02/66,M,CHENNAI,35510.68,06/07/22,061913,1519.61
T12142,C0000964,30/07/95,M,AHMEDABAD,5289.8,06/07/22,063913,45.02
T9425,C0000746,02/05/70,M,HYDERABAD,63303.4,06/07/22,080026,15597.56
T6010,C0000481,29/07/92,F,LUCKNOW,17256.97,06/07/22,094002,1289.51
T11112,C0000879,21/04/87,M,CHENNAI,122064.48,06/07/22,102237,500.81
T5930,C0000476,26/01/82,F,CHENNAI,15280.35,06/07/22,113455,8147.4
T2509,C0000202,26/08/83,M,KOLKATA,41030.46,06/07/22,120205,321.29
T4428,C0000353,13/03/96,F,JAIPUR,8309.82,06/07/22,125256,1666.74
T2421,C0000196,01/03/83,M,LUCKNOW,7060.8,06/07/22,125624,364.58
T6978,C0000553,14/03/99,M,CHENNAI,4988.12,06/07/22,135902,7268.28
T7068,C0000558,18/08/00,F,JAIPUR,15132.39,06/07/22,140154,3892.02
T6309,C0000504,19/02/74,F,DELHI,34257.56,06/07/22,145720,312.28
T4281,C0000342,22/12/86,F,AHMEDABAD,69288.04,06/07/22,150020,289.75
T3328,C0000268,18/02/97,M,MUMBAI,10985.21,06/07/22,154708,6122.11
T2988,C0000243,03/11/94,F,BANGALORE,86728.35,06/07/22,160728,585.89
T5715,C0000456,28/07/90,M,PUNE,25423.43,06/07/22,162529,291.2
T12439,C0000987,14/02/94,F,JAIPUR,38844.84,06/07/22,185325,4287.27
T4341,C0000347,13/01/83,M,LUCKNOW,95897.45,06/07/22,203621,263.72
T8033,C0000640,20/09/65,M,CHENNAI,15916.99,06/07/22,212827,991.11
T9136,C0000726,07/12/74,M,HYDERABAD,43724.17,06/07/22,221225,2228.22
T5808,C0000465,08/02/68,F,AHMEDABAD,29980.19,06/07/22,222807,955.32
T10566,C0000837,12/12/99,M,HYDERABAD,10760.16,06/07/22,222921,420.53
T4046,C0000324,30/06/88,M,KOLKATA,12129.2,06/07/22,230511,1532.88
T7614,C0000605,29/01/68,M,KOLKATA,10026.27,07/07/22,015610,787.53
T1277,C0000106,25/03/98,F,HYDERABAD,11281.59,07/07/22,032525,27888.29
T12514,C0000994,27/09/68,M,PUNE,37721.43,07/07/22,070735,862.01
T7798,C0000621,03/07/79,F,PUNE,28588.7,07/07/22,072153,480.64
T10527,C0000833,14/04/00,M,CHENNAI,13154.65,07/07/22,082348,1700.02
T72,C0000006,31/05/64,M,PUNE,1604.0,07/07/22,082915,700.29
T7463,C0000593,11/05/69,M,PUNE,12861.86,07/07/22,085817,2207.61
T6314,C0000504,19/02/74,F,DELHI,34257.56,07/07/22,115141,118.9
T11885,C0000940,13/09/93,F,PUNE,45563.88,07/07/22,132218,483.76
T5294,C0000424,05/04/76,M,DELHI,14389.36,07/07/22,181337,740.53
T5021,C0000402,15/01/90,M,LUCKNOW,10835.35,07/07/22,205131,4398.25
T4258,C0000340,07/10/81,M,JAIPUR,21895.69,07/07/22,225941,7607.66
T6297,C0000502,31/07/82,M,JAIPUR,43801.65,07/07/22,235200,718.25
T10240,C0000811,04/01/70,M,DELHI,21932.77,08/07/22,003008,9571.21
T9035,C0000719,10/05/90,M,AHMEDABAD,69727.4,08/07/22,010201,1816.88
T10411,C0000825,01/06/82,F,AHMEDABAD,1383.92,08/07/22,040336,1439.7
T12441,C0000988,07/04/66,M,MUMBAI,7652.2,08/07/22,042005,591.84
T6562,C0000522,27/12/90,M,BANGALORE,172792.2,08/07/22,054622,412.47
T4772,C0000380,19/09/95,F,AHMEDABAD,54609.45,08/07/22,060601,305.41
T1415,C0000118,16/07/77,F,BANGALORE,15180.9,08/07/22,073953,1780.68
T8531,C0000680,14/08/80,M,CHENNAI,102477.31,08/07/22,074709,124.36
T8866,C0000705,16/11/91,F,DELHI,16040.9,08/07/22,081738,623.92
T4552,C0000364,30/12/63,M,PUNE,13118.09,08/07/22,082512,1505.82
T11677,C0000921,20/02/80,M,BANGALORE,95547.23,08/07/22,104544,3396.38
T1791,C0000147,27/04/84,M,CHENNAI,6441.07,08/07/22,105356,2211.75
T12472,C0000991,05/09/82,M,HYDERABAD,46651.94,08/07/22,122436,3120.58
T8455,C0000675,07/10/92,F,PUNE,23491.82,08/07/22,144046,4873.76
T5323,C0000426,22/02/78,F,LUCKNOW,22480.81,08/07/22,203707,1067.59
T12425,C0000986,14/10/80,M,BANGALORE,34694.33,08/07/22,221852,357.86
T8567,C0000683,07/02/87,F,DELHI,8175.6,08/07/22,223741,88.82
T8549,C0000681,13/11/77,M,HYDERABAD,73609.97,08/07/22,223938,1129.26
T4147,C0000331,22/05/88,F,PUNE,24524.9,08/07/22,231646,3411.29
T3341,C0000269,22/07/93,F,AHMEDABAD,8321.69,08/07/22,233538,588.27
T1674,C0000139,16/01/66,F,MUMBAI,4847.83,09/07/22,003954,12312.02
T11539,C0000912,29/05/90,M,CHENNAI,30331.07,09/07/22,004242,817.79
T6951,C0000550,28/04/64,M,JAIPUR,7637.22,09/07/22,025955,14596.55
T6599,C0000525,18/01/76,M,MUMBAI,8272.56,09/07/22,042841,1025.66
T5512,C0000441,06/10/63,F,HYDERABAD,4159.86,09/07/22,065201,374.33
T10990,C0000870,05/02/85,F,LUCKNOW,61571.78,09/07/22,090954,1144.22
T8937,C0000710,18/04/68,M,KOLKATA,98408.28,09/07/22,145216,2328.2
T11423,C0000902,31/03/82,M,AHMEDABAD,46780.11,09/07/22,160339,4557.6
T8299,C0000663,08/03/78,F,PUNE,8617.35,09/07/22,162755,889.52
T8978,C0000714,05/06/76,M,BANGALORE,4800.15,09/07/22,193904,697.36
T2276,C0000184,21/09/81,F,MUMBAI,20595.37,09/07/22,212201,2226.09
T4076,C0000326,14/06/69,F,CHENNAI,36860.05,10/07/22,002851,5474.71
T683,C0000057,06/05/95,F,BANGALORE,8280.24,10/07/22,004721,5021.86
T11576,C0000914,18/07/66,M,BANGALORE,85259.22,10/07/22,011429,4465.92
T12531,C0000996,03/03/65,M,AHMEDABAD,15172.26,10/07/22,015416,138.31
T6369,C0000508,14/09/66,M,CHENNAI,152262.27,10/07/22,021037,2506.21
T86,C0000007,01/04/62,F,JAIPUR,24271.97,10/07/22,023804,382.57
T7492,C0000594,20/10/84,F,HYDERABAD,2772.89,10/07/22,025723,1560.41
T7152,C0000566,11/09/80,M,LUCKNOW,30721.54,10/07/22,030151,6422.93
T1635,C0000135,25/01/82,M,HYDERABAD,18473.9,10/07/22,031817,2507.97
T8642,C0000689,10/05/94,M,AHMEDABAD,24264.14,10/07/22,045012,9100.08
T7963,C0000633,01/08/88,F,PUNE,41346.35,10/07/22,050138,814.77
T11607,C0000916,06/06/67,F,MUMBAI,14140.26,10/07/22,054536,263.75
T7959,C0000633,01/08/88,F,PUNE,41346.35,10/07/22,074744,94.2
T7312,C0000580,08/08/63,M,AHMEDABAD,32828.23,10/07/22,075501,5377.21
T10943,C0000866,18/08/81,M,MUMBAI,4958.81,10/07/22,104837,5486.52
T3172,C0000257,16/11/75,M,MUMBAI,87950.73,10/07/22,122200,2135.16
T10719,C0000848,29/08/96,F,LUCKNOW,33865.19,10/07/22,151518,1446.86
T4740,C0000378,09/02/64,M,PUNE,21165.03,10/07/22,151846,452.97
T8323,C0000665,28/12/76,M,CHENNAI,50333.31,10/07/22,162519,436.5
T11760,C0000928,18/06/92,F,HYDERABAD,25747.45,10/07/22,171025,888.68
T8950,C0000712,17/07/74,M,DELHI,40414.45,10/07/22,175406,1672.41
T10590,C0000838,15/04/90,M,AHMEDABAD,26481.91,10/07/22,175731,452.45
T6094,C0000486,15/08/85,F,KOLKATA,27402.49,11/07/22,031109,74.47
T11514,C0000910,03/12/87,F,HYDERABAD,6494.45,11/07/22,032735,4010.16
T8234,C0000658,21/10/89,M,CHENNAI,19372.34,11/07/22,033557,2431.59
T11048,C0000874,13/03/78,F,BANGALORE,45005.94,11/07/22,034322,1743.38
T7198,C0000569,22/02/80,M,JAIPUR,40428.45,11/07/22,044554,54080.79
T2845,C0000232,26/12/00,F,PUNE,44034.24,11/07/22,060458,3507.76
T2514,C0000202,26/08/83,M,KOLKATA,41030.46,11/07/22,061105,46.99
T3566,C0000286,28/11/66,M,BANGALORE,5587.33,11/07/22,080130,2299.58
T7914,C0000629,13/05/76,M,MUMBAI,120285.55,11/07/22,120203,393.16
T6545,C0000520,26/10/85,F,CHENNAI,57976.58,11/07/22,123831,1562.96
T823,C0000070,20/01/71,M,DELHI,39494.95,11/07/22,132835,5431.72
T11205,C0000886,20/07/90,F,BANGALORE,21786.83,11/07/22,170121,2649.71
T2363,C0000191,15/02/64,M,LUCKNOW,16179.77,11/07/22,183113,1967.31
T8511,C0000679,14/12/69,F,KOLKATA,30759.84,11/07/22,185747,12276.47
T11855,C0000937,29/04/76,F,JAIPUR,58415.45,11/07/22,190715,15096.28
T9759,C0000772,19/05/78,F,MUMBAI,14599.46,11/07/22,215002,11060.42
T3895,C0000311,22/11/97,M,AHMEDABAD,32721.87,11/07/22,233118,428.6
T5274,C0000422,14/04/98,F,PUNE,13390.86,12/07/22,003622,2406.53
T10728,C0000850,27/06/78,F,HYDERABAD,12869.78,12/07/22,035236,2214.51
T11657,C0000919,21/01/65,M,MUMBAI,17447.0,12/07/22,045506,206.79
T4891,C0000390,02/07/78,M,MUMBAI,48211.78,12/07/22,074428,419.21
T9152,C0000727,13/05/62,M,MUMBAI,32199.29,12/07/22,104148,207.64
T4594,C0000367,18/11/68,F,PUNE,34013.16,12/07/22,113403,679.85
T9679,C0000766,25/11/97,F,HYDERABAD,61556.99,12/07/22,123409,2275.86
T11781,C0000930,31/01/67,M,LUCKNOW,587785.99,12/07/22,123744,734.72
T3424,C0000275,12/03/74,M,PUNE,52690.84,12/07/22,134434,4445.7
T1169,C0000098,29/03/85,M,KOLKATA,2999.69,12/07/22,141358,928.12
T6742,C0000535,16/01/81,M,HYDERABAD,9563.69,12/07/22,143649,225.42
T10308,C0000817,06/10/82,M,LUCKNOW,19604.45,12/07/22,143751,5384.07
T2840,C0000232,26/12/00,F,PUNE,44034.24,12/07/22,150621,14097.77
T5314,C0000425,09/11/71,M,LUCKNOW,20899.8,12/07/22,153515,427.43
T10755,C0000852,17/04/83,F,PUNE,52438.4,12/07/22,183924,328.15
T11651,C0000919,21/01/65,M,MUMBAI,17447.0,12/07/22,185114,539.67
T8431,C0000673,01/04/67,M,KOLKATA,6230.02,12/07/22,190415,8666.45
T4920,C0000393,29/10/69,F,PUNE,8277.19,12/07/22,220057,327.78
T11172,C0000883,19/09/65,F,PUNE,2130.11,12/07/22,230732,851.92
T6833,C0000542,29/06/85,M,DELHI,63548.94,13/07/22,030020,2221.03
T7613,C0000605,29/01/68,M,KOLKATA,10026.27,13/07/22,051944,50.85
T9819,C0000776,20/07/91,M,DELHI,362715.11,13/07/22,060036,1815.49
T11749,C0000927,04/09/94,M,DELHI,4348.91,13/07/22,062315,1871.91
T8235,C0000658,21/10/89,M,CHENNAI,19372.34,13/07/22,132428,269.42
T8877,C0000706,01/09/67,M,PUNE,95458.07,13/07/22,133813,110.07
T12551,C0000999,02/01/81,F,BANGALORE,62217.15,13/07/22,162555,3450.37
T5261,C0000421,27/03/95,M,HYDERABAD,13377.99,13/07/22,171646,656.73
T7229,C0000571,28/12/79,M,DELHI,23715.01,13/07/22,201651,70.07
T11918,C0000943,06/08/91,F,BANGALORE,13897.08,13/07/22,220247,12835.05
T6442,C0000514,17/08/60,M,HYDERABAD,65065.21,13/07/22,221436,78.93
T2957,C0000240,06/08/73,F,LUCKNOW,7305.12,14/07/22,000055,3194.12
T11218,C0000887,24/01/62,M,KOLKATA,5939.35,14/07/22,032349,2198.62
T6852,C0000543,22/05/79,M,AHMEDABAD,9936.91,14/07/22,044232,1171.56
T5642,C0000450,29/10/95,M,AHMEDABAD,121458.73,14/07/22,062804,1261.79
T4763,C0000379,30/06/88,F,LUCKNOW,11118.5,14/07/22,073710,2451.91
T11155,C0000882,11/07/77,F,AHMEDABAD,254889.91,14/07/22,093833,740.32
T7826,C0000623,03/09/68,M,AHMEDABAD,200707.84,14/07/22,094611,337.02
T1207,C0000101,26/05/72,F,KOLKATA,28778.74,14/07/22,104645,1081.73
T4612,C0000368,22/09/88,M,MUMBAI,67456.95,14/07/22,151638,39.23
T6537,C0000520,26/10/85,F,CHENNAI,57976.58,14/07/22,163838,731.03
T4501,C0000359,21/12/74,F,LUCKNOW,281816.02,14/07/22,181958,886.88
T12306,C0000978,15/01/77,F,BANGALORE,9612.85,14/07/22,185257,261.48
T12453,C0000989,25/06/86,M,DELHI,56067.51,14/07/22,190910,997.6
T2903,C0000237,02/04/97,M,BANGALORE,57042.38,14/07/22,191359,734.02
T5268,C0000422,14/04/98,F,PUNE,13390.86,14/07/22,194030,852.02
T10258,C0000812,17/04/60,M,LUCKNOW,4136.46,14/07/22,211743,2024.17
T4262,C0000340,07/10/81,M,JAIPUR,21895.69,14/07/22,235358,4474.8
T4925,C0000393,29/10/69,F,PUNE,8277.19,15/07/22,000101,787.76
T2065,C0000168,25/01/64,F,JAIPUR,3406.57,15/07/22,094424,57.1
T1747,C0000144,17/01/71,M,DELHI,9802.54,15/07/22,102238,2488.48
T4014,C0000322,23/05/97,F,BANGALORE,120503.73,15/07/22,122311,416.4
T6684,C0000530,21/02/81,M,JAIPUR,25766.31,15/07/22,131059,595.58
T8011,C0000638,18/09/95,F,BANGALORE,7075.29,15/07/22,164222,1588.2
T9417,C0000746,02/05/70,M,HYDERABAD,63303.4,15/07/22,172907,1676.89
T8378,C0000669,01/08/93,M,PUNE,16292.72,15/07/22,190629,7460.83
T288,C0000027,22/02/92,F,JAIPUR,66090.27,15/07/22,193247,7771.5
T9589,C0000759,01/07/82,M,PUNE,10149.68,15/07/22,195224,8934.95
T3710,C0000297,29/02/80,F,BANGALORE,22426.91,16/07/22,023701,18.98
T2703,C0000221,08/12/69,M,KOLKATA,18129.63,16/07/22,025239,995.97
T12077,C0000956,19/12/89,F,KOLKATA,229590.78,16/07/22,041222,1407.41
T11958,C0000946,28/01/86,F,CHENNAI,25223.16,16/07/22,054804,2352.29
T5185,C0000414,22/02/86,M,MUMBAI,16702.74,16/07/22,055725,1299.96
T486,C0000041,15/10/74,M,JAIPUR,8887.81,16/07/22,070809,95.46
T2991,C0000243,03/11/94,F,BANGALORE,86728.35,16/07/22,085755,19285.88
T9194,C0000730,30/10/67,M,AHMEDABAD,82125.79,16/07/22,194301,5273.41
T2717,C0000221,08/12/69,M,KOLKATA,18129.63,16/07/22,210144,777.18
T2899,C0000236,07/10/79,F,BANGALORE,19160.44,16/07/22,214204,1166.76
T2031,C0000165,18/12/90,M,HYDERABAD,4455.42,17/07/22,010139,406.27
T2751,C0000223,16/10/87,F,DELHI,68570.67,17/07/22,030600,21610.06
T1145,C0000097,26/09/62,F,JAIPUR,290601.83,17/07/22,040227,808.05
T6817,C0000541,17/05/84,F,JAIPUR,33254.75,17/07/22,050119,775.42
T685,C0000057,06/05/95,F,BANGALORE,8280.24,17/07/22,053954,160.88
T1174,C0000099,11/02/83,M,DELHI,75818.16,17/07/22,065303,213.05
T1803,C0000148,15/11/79,F,BANGALORE,29972.95,17/07/22,070226,76.74
T3497,C0000280,30/04/69,F,DELHI,24426.85,17/07/22,081112,70.34
T3987,C0000320,13/01/88,F,LUCKNOW,44508.16,17/07/22,081852,426.22
T9377,C0000743,24/03/96,M,PUNE,12755.73,17/07/22,090505,203.49
T7133,C0000564,06/06/64,M,BANGALORE,54299.56,17/07/22,092433,5153.75
T228,C0000020,01/02/86,F,AHMEDABAD,52352.51,17/07/22,100747,411.58
T2615,C0000211,14/12/64,M,HYDERABAD,15974.63,17/07/22,112906,14131.45
T124,C0000011,16/06/91,M,PUNE,4671.97,17/07/22,122117,276.13
T4738,C0000378,09/02/64,M,PUNE,21165.03,17/07/22,155212,2389.97
T4038,C0000323,31/03/99,M,MUMBAI,4527.04,17/07/22,160946,1739.07
T10163,C0000804,27/07/71,F,LUCKNOW,10424.45,17/07/22,165419,2843.72
T8035,C0000640,20/09/65,M,CHENNAI,15916.99,17/07/22,183345,656.25
T8120,C0000648,23/12/70,M,BANGALORE,6031.44,17/07/22,220024,1452.71
T12124,C0000961,20/08/62,M,LUCKNOW,44286.06,17/07/22,230631,908.75
T11624,C0000917,04/06/78,M,BANGALORE,10176.65,18/07/22,011955,302.28
T12305,C0000978,15/01/77,F,BANGALORE,9612.85,18/07/22,023444,1315.87
T10937,C0000866,18/08/81,M,MUMBAI,4958.81,18/07/22,043127,508.03
T1361,C0000113,09/05/95,F,JAIPUR,32685.0,18/07/22,092811,1121.06
T5127,C0000410,07/03/69,F,BANGALORE,18411.84,18/07/22,095932,225.1
T447,C0000039,30/09/64,M,PUNE,19381.66,18/07/22,112246,129.88
T496,C0000042,02/12/66,M,BANGALORE,4181.73,18/07/22,114336,615.95
T10039,C0000794,21/07/87,M,LUCKNOW,29277.27,18/07/22,130520,472.68
T2963,C0000241,01/08/65,F,LUCKNOW,27509.59,18/07/22,131649,7467.37
T9443,C0000747,20/03/86,F,PUNE,20375.27,18/07/22,172400,26244.31
T2753,C0000223,16/10/87,F,DELHI,68570.67,18/07/22,180840,1285.15
T6287,C0000501,22/02/73,M,BANGALORE,11740.36,18/07/22,183514,200.69
T3938,C0000317,29/08/60,M,DELHI,7393.64,18/07/22,195419,1557.4
T6506,C0000518,03/06/79,F,KOLKATA,170878.53,18/07/22,201055,1151.66
T9408,C0000745,04/01/66,M,PUNE,67368.57,18/07/22,201731,552.53
T12145,C0000964,30/07/95,M,AHMEDABAD,5289.8,18/07/22,235008,482.87
T10280,C0000815,03/06/89,M,AHMEDABAD,27469.78,19/07/22,032153,447.68
T6522,C0000519,27/10/62,M,HYDERABAD,109683.69,19/07/22,032701,3461.93
T5576,C0000446,26/10/86,F,LUCKNOW,34424.94,19/07/22,055612,1995.88
T4545,C0000363,16/03/84,F,MUMBAI,15164.79,19/07/22,073849,194.37
T11094,C0000877,08/11/85,F,JAIPUR,63956.84,19/07/22,083622,1626.14
T3355,C0000270,08/04/76,F,MUMBAI,45919.15,19/07/22,104825,18894.96
T619,C0000052,08/05/82,F,AHMEDABAD,12410.99,19/07/22,113518,7109.08
T902,C0000075,10/08/77,M,HYDERABAD,26809.76,19/07/22,123532,556.43
T6206,C0000495,03/01/77,F,DELHI,3806.87,19/07/22,132635,6546.17
T5143,C0000411,31/07/84,M,BANGALORE,35206.22,19/07/22,133612,2858.4
T9118,C0000725,12/08/75,M,BANGALORE,7281.77,19/07/22,135807,482.61
T2026,C0000164,25/07/92,M,CHENNAI,25636.13,19/07/22,162143,2651.37
T3830,C0000306,27/07/89,F,HYDERABAD,19716.03,19/07/22,181858,612.55
T2782,C0000226,17/07/96,F,PUNE,30766.34,20/07/22,001153,107.67
T8297,C0000663,08/03/78,F,PUNE,8617.35,20/07/22,002502,699.37
T1320,C0000108,23/04/82,M,DELHI,38416.03,20/07/22,060759,209.6
T5368,C0000429,11/11/92,F,PUNE,1796.2,20/07/22,072002,114399.18
T3707,C0000297,29/02/80,F,BANGALORE,22426.91,20/07/22,083128,2228.19
T11567,C0000913,22/06/79,F,CHENNAI,33584.75,20/07/22,191700,76.15
T5088,C0000406,15/08/75,M,KOLKATA,21594.75,20/07/22,194504,24934.07
T10750,C0000852,17/04/83,F,PUNE,52438.4,20/07/22,213141,2274.31
T6406,C0000512,11/08/93,M,DELHI,6087.55,20/07/22,220043,51059.89
T3070,C0000249,29/09/85,F,CHENNAI,30901.28,20/07/22,234100,5900.47
T1018,C0000086,27/06/80,M,HYDERABAD,31147.48,20/07/22,235734,889.46
T6982,C0000553,14/03/99,M,CHENNAI,4988.12,21/07/22,001852,495.96
T5858,C0000469,04/08/85,M,MUMBAI,75614.71,21/07/22,003626,505.09
T5140,C0000411,31/07/84,M,BANGALORE,35206.22,21/07/22,023924,254.9
T11712,C0000924,26/06/72,M,JAIPUR,8388.39,21/07/22,043144,8781.83
T2729,C0000222,14/07/90,F,MUMBAI,14876.36,21/07/22,052119,6694.17
T9379,C0000743,24/03/96,M,PUNE,12755.73,21/07/22,070521,530.61
T1435,C0000119,01/10/65,M,DELHI,1246.05,21/07/22,084656,317.25
T886,C0000074,14/10/95,F,BANGALORE,31321.35,21/07/22,140716,2146.43
T7604,C0000604,31/12/69,M,CHENNAI,475.01,21/07/22,141129,105.73
T4971,C0000397,03/04/75,F,CHENNAI,70421.9,21/07/22,144234,695.45
T8374,C0000668,18/06/63,F,DELHI,64323.5,21/07/22,184919,1708.72
T11184,C0000884,29/09/60,F,LUCKNOW,5592.37,21/07/22,215340,661.47
T10167,C0000805,01/04/98,F,AHMEDABAD,32130.3,21/07/22,215913,834.59
T6831,C0000542,29/06/85,M,DELHI,63548.94,21/07/22,231034,607.8
T11508,C0000909,14/08/87,M,MUMBAI,43911.88,22/07/22,021852,488.26
T8414,C0000672,31/03/67,M,BANGALORE,6942.14,22/07/22,022703,598.16
T5395,C0000431,22/02/86,M,LUCKNOW,26269.15,22/07/22,041829,88.97
T8273,C0000661,26/10/70,M,DELHI,25004.84,22/07/22,042205,249.64
T4678,C0000373,15/11/64,F,KOLKATA,18575.79,22/07/22,042620,3273.44
T3844,C0000307,28/08/63,F,PUNE,13163.69,22/07/22,055629,1001.64
T3520,C0000282,20/05/78,F,LUCKNOW,30222.99,22/07/22,060351,99.44
T10670,C0000844,25/10/99,M,MUMBAI,60380.17,22/07/22,102529,135.4
T6528,C0000519,27/10/62,M,HYDERABAD,109683.69,22/07/22,123922,1116.84
T881,C0000074,14/10/95,F,BANGALORE,31321.35,22/07/22,143727,969.49
T12444,C0000988,07/04/66,M,MUMBAI,7652.2,22/07/22,144108,5223.71
T11022,C0000872,04/11/86,M,PUNE,15781.92,22/07/22,150658,721.99
T9836,C0000778,17/08/91,M,LUCKNOW,67656.81,22/07/22,153721,395.35
T4126,C0000330,11/06/88,M,LUCKNOW,35622.92,22/07/22,165239,1691.03
T1051,C0000089,23/01/96,M,DELHI,17254.76,22/07/22,202851,3139.31
T9855,C0000779,06/09/80,F,BANGALORE,24483.88,22/07/22,205621,110.73
T11499,C0000909,14/08/87,M,MUMBAI,43911.88,22/07/22,213621,314.41
T10368,C0000821,25/06/99,M,HYDERABAD,13818.63,22/07/22,224532,3782.43
T5113,C0000409,01/06/82,M,MUMBAI,36482.28,23/07/22,001327,406.54
T5273,C0000422,14/04/98,F,PUNE,13390.86,23/07/22,010228,14278.97
T4505,C0000359,21/12/74,F,LUCKNOW,281816.02,23/07/22,020545,144.63
T2420,C0000196,01/03/83,M,LUCKNOW,7060.8,23/07/22,022623,2988.45
T45,C0000004,07/03/85,F,LUCKNOW,50138.52,23/07/22,042348,1836.15
T3926,C0000315,04/12/69,M,JAIPUR,11957.84,23/07/22,055334,69.21
T2779,C0000226,17/07/96,F,PUNE,30766.34,23/07/22,061811,2527.11
T5504,C0000440,11/09/69,M,HYDERABAD,75134.46,23/07/22,073705,108.13
T10809,C0000857,25/10/91,F,PUNE,9119.6,23/07/22,095651,354.05
T3411,C0000274,23/03/79,F,KOLKATA,75298.45,23/07/22,112630,2709.83
T327,C0000030,04/02/96,F,KOLKATA,51930.4,23/07/22,125430,1066.6
T11304,C0000894,02/06/84,F,BANGALORE,8883.34,23/07/22,131631,1423.52
T5959,C0000477,16/01/63,M,MUMBAI,7065.42,23/07/22,143728,672.26
T1647,C0000136,07/11/78,F,AHMEDABAD,26758.5,23/07/22,144749,114.77
T5739,C0000459,21/01/70,M,CHENNAI,11228.49,23/07/22,165345,536.56
T5935,C0000476,26/01/82,F,CHENNAI,15280.35,23/07/22,215155,2120.12
T11361,C0000898,26/10/65,F,MUMBAI,34643.81,23/07/22,233423,162.66
T4431,C0000353,13/03/96,F,JAIPUR,8309.82,23/07/22,234722,252.71
T534,C0000046,06/08/83,M,PUNE,8037.82,24/07/22,012059,6097.48
T7864,C0000626,27/02/75,M,PUNE,46965.89,24/07/22,015912,370.47
T3207,C0000258,21/11/78,F,JAIPUR,44152.4,24/07/22,025503,1426.43
T1125,C0000096,03/03/60,F,DELHI,9553.41,24/07/22,030113,184.68
T1548,C0000129,03/01/68,F,HYDERABAD,8756.83,24/07/22,074715,6807.21
T3637,C0000292,10/06/61,F,HYDERABAD,15577.35,24/07/22,080826,186.97
T1347,C0000111,28/09/97,F,PUNE,38774.17,24/07/22,084850,1942.51
T1260,C0000105,05/10/90,M,KOLKATA,32591.41,24/07/22,085333,6600.21
T6547,C0000520,26/10/85,F,CHENNAI,57976.58,24/07/22,120206,616.11
T3395,C0000273,06/01/90,M,HYDERABAD,30102.94,24/07/22,122104,2658.81
T2359,C0000191,15/02/64,M,LUCKNOW,16179.77,24/07/22,132516,25151.28
T7712,C0000613,03/05/89,M,HYDERABAD,113712.5,24/07/22,144902,1210.37
T4808,C0000382,15/11/94,M,KOLKATA,31809.19,24/07/22,201259,14716.94
T1061,C0000091,13/09/84,F,MUMBAI,9443.09,24/07/22,205651,43.38
T7601,C0000604,31/12/69,M,CHENNAI,475.01,24/07/22,220624,603.25
T3983,C0000319,04/08/87,F,LUCKNOW,4993.75,24/07/22,220634,141.4
T8044,C0000641,20/01/82,M,JAIPUR,33641.24,24/07/22,224616,4053.49
T7200,C0000569,22/02/80,M,JAIPUR,40428.45,24/07/22,234631,3104.9
T11522,C0000910,03/12/87,F,HYDERABAD,6494.45,25/07/22,023005,11015.12
T9475,C0000750,22/01/72,F,LUCKNOW,18059.57,25/07/22,023020,7420.34
T10135,C0000801,20/05/80,M,LUCKNOW,7430.06,25/07/22,035748,220.2
T342,C0000031,22/07/00,F,CHENNAI,32915.92,25/07/22,045034,9669.34
T8411,C0000672,31/03/67,M,BANGALORE,6942.14,25/07/22,083257,886.7
T2817,C0000230,08/06/00,M,KOLKATA,27562.64,25/07/22,101243,6239.22
T11629,C0000918,29/08/84,F,KOLKATA,10319.97,25/07/22,140718,778.08
T841,C0000071,24/03/66,F,KOLKATA,31846.2,25/07/22,152011,1523.44
T5936,C0000476,26/01/82,F,CHENNAI,15280.35,25/07/22,192510,946.28
T9308,C0000737,11/11/70,F,KOLKATA,24922.57,25/07/22,210826,316.57
T10106,C0000799,21/11/86,F,JAIPUR,15739.57,26/07/22,012833,968.97
T1898,C0000155,17/05/83,F,LUCKNOW,3755.3,26/07/22,022832,408.64
T4622,C0000369,01/02/84,F,BANGALORE,113074.01,26/07/22,023554,47.04
T10466,C0000829,03/03/91,F,AHMEDABAD,22278.33,26/07/22,024453,76.93
T1683,C0000139,16/01/66,F,MUMBAI,4847.83,26/07/22,033112,1230.63
T7318,C0000581,24/04/65,F,MUMBAI,6672.92,26/07/22,033828,146.91
